File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable annuity
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Current payment;Principal payments rate;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1025936_210372190500139835;;13/12/2024;1M;;;;13/11/2024;13/03/2030;Yes;Long;20321,2;20321,2;13/10/2017;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;20321,2;;;;;;;;;;;;;No;;5,436;2,27;14/04/2025;EURIBOR_SWAP;12M;0;;14/04/2025;6M;;2M;2,27;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F06;Adultos 2B;50;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1025941_210325060506926396;;18/12/2024;1M;;;;18/11/2024;18/12/2044;Yes;Long;37561,66;37561,66;18/12/2014;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;37561,66;;;;;;;;;;;;;No;;6,460000000000001;2,3;19/12/2024;EURIBOR_SWAP;12M;0;;19/12/2024;12M;;2M;2,3;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F04;Adultos 1B;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1025975_210371260500030855;;10/12/2024;1M;;;;10/11/2024;10/03/2033;Yes;Long;51874,82;51874,82;26/02/2015;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;51874,82;;;;;;;;;;;;;No;;4,426;0,8999999999999999;11/03/2025;EURIBOR_SWAP;12M;0;;11/03/2025;6M;;2M;0,8999999999999999;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F09;Seniors 2;66;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1025987_210371340500016176;;30/11/2024;1M;;;;30/10/2024;30/12/2045;Yes;Long;88757,62;88757,62;30/12/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;88757,62;;;;;;;;;;;;;No;;4,568;0,8500000000000001;31/05/2025;EURIBOR_SWAP;12M;0;;31/05/2025;12M;;2M;0,8500000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F07;Adultos 3;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;102598_210373220500028628;;04/12/2024;1M;;;;04/11/2024;04/07/2042;Yes;Long;37379,53;37379,53;04/07/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;37379,53;;;;;;;;;;;;;No;;4,279999999999999;0,6;05/07/2025;EURIBOR_SWAP;12M;0;;05/07/2025;12M;;2M;0,6;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F05;Adultos 2A;40;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026029_210378420500073437;;17/12/2024;1M;;;;17/11/2024;17/07/2035;Yes;Long;7724,26;7724,26;17/11/2010;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7724,26;;;;;;;;;;;;;No;;3,636;0,7000000000000001;18/11/2025;EURIBOR_SWAP;12M;0;;18/11/2025;12M;;2M;0,7000000000000001;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-11;Sensible;02010100;;F05;Adultos 2A;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026041_210322600500235819;;27/12/2024;1M;;;;27/11/2024;27/08/2054;Yes;Long;183802,04;183802,04;27/08/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;183802,04;;;;;;;;;;;;;No;;1,6;0,5;28/02/2025;EURIBOR_SWAP;12M;0;;28/02/2025;6M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;456;112063;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F05;Adultos 2A;35;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026088_210347730504372459;;13/12/2024;1M;;;;13/11/2024;13/03/2032;Yes;Long;1529,6;1529,6;13/03/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1529,6;;;;;;;;;;;;;No;;4,503;0,75;14/03/2025;EURIBOR_SWAP;12M;4,5;;14/03/2025;12M;;;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F06;Adultos 2B;58;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026092_210370750500011029;;17/12/2024;1M;;;;17/11/2024;17/12/2043;Yes;Long;152224,09;152224,09;17/12/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;152224,09;;;;;;;;;;;;;No;;4,202999999999999;0,5;18/06/2025;EURIBOR_SWAP;12M;0;;18/06/2025;12M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F06;Adultos 2B;56;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026119_210308630500009878;;11/12/2024;1M;;;;11/11/2024;11/06/2043;Yes;Long;61739,04;61739,04;11/06/2013;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;61739,04;;;;;;;;;;;;;No;;7,002999999999999;3,3000000000000003;12/06/2025;EURIBOR_SWAP;12M;0;;12/06/2025;12M;;2M;3,3000000000000003;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F06;Adultos 2B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;102612_210303560500019473;;08/12/2024;1M;;;;08/11/2024;08/02/2048;Yes;Long;139900,57;139900,57;08/02/2018;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;139900,57;;;;;;;;;;;;;No;;1,7500000000000002;0,25;09/02/2025;EURIBOR_SWAP;12M;0,5;1,7500000000000002;09/02/2025;12M;;;0,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;608;112007;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;S;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010200;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1026137_210378430500117345;;05/12/2024;1M;;;;05/11/2024;05/02/2036;Yes;Long;100051,24;100051,24;10/01/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;100051,24;;;;;;;;;;;;;No;;4,35;0,7000000000000001;06/08/2025;EURIBOR_SWAP;12M;0;;06/08/2025;12M;;2M;0,7000000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F07;Adultos 3;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026144_210347710503202656;;19/12/2024;1M;;;;19/11/2024;19/10/2042;Yes;Long;102019,85;102019,85;19/10/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;102019,85;;;;;;;;;;;;;No;;3,7359999999999998;0,8;20/10/2025;EURIBOR_SWAP;12M;0;12,5;20/10/2025;12M;;2M;0,8;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;476;112004;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F07;Adultos 3;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1026148_210378420500160351;;04/12/2024;1M;;;;04/11/2024;04/03/2043;Yes;Long;77212,71;77212,71;04/03/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;77212,71;;;;;;;;;;;;;No;;5,103;1,4000000000000001;05/06/2025;EURIBOR_SWAP;12M;0;;05/06/2025;12M;;2M;1,4000000000000001;UG;PERSONALES GTIA HIP COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.05.04.00 Prestamos personales;33552000009;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02030000;;F03;Adultos 1A;37;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026153_210371370500055102;;27/12/2024;1M;;;;27/11/2024;27/10/2034;Yes;Long;84153,39;84153,39;27/04/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;84153,39;;;;;;;;;;;;;No;;4,93;1,25;28/07/2025;EURIBOR_SWAP;12M;0;;28/07/2025;12M;;2M;1,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02010100;;F04;Adultos 1B;52;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026155_210378420500160930;;14/12/2024;1M;;;;14/11/2024;14/05/2033;Yes;Long;24945,84;24945,84;14/05/2003;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;24945,84;;;;;;;;;;;;;No;;3,836;0,8999999999999999;15/11/2025;EURIBOR_SWAP;12M;0;;15/11/2025;12M;;2M;0,8999999999999999;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-11;Sensible;02010100;;F07;Adultos 3;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026157_210326500503259179;;10/12/2024;1M;;;;10/11/2024;10/02/2047;Yes;Long;55529,84;55529,84;10/02/2012;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;55529,84;;;;;;;;;;;;;No;;5,829;2,15;11/02/2025;EURIBOR_SWAP;12M;0;;11/02/2025;12M;;2M;2,15;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F06;Adultos 2B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026161_210340000500168905;;18/12/2024;1M;;;;18/11/2024;18/06/2037;Yes;Long;85751,5;85751,5;18/09/2012;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;85751,5;;;;;;;;;;;;;No;;5,26;1,0999999999999999;19/12/2024;EURIBOR_SWAP;12M;0;;19/12/2024;12M;;2M;1,0999999999999999;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F07;Adultos 3;57;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026175_210370620500054095;;05/12/2024;1M;;;;05/11/2024;05/09/2029;Yes;Long;29827,72;29827,72;05/12/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;29827,72;;;;;;;;;;;;;No;;4,66;0,5;06/12/2024;EURIBOR_SWAP;12M;0;;06/12/2024;12M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F06;Adultos 2B;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026220_210348300503250185;;10/12/2024;1M;;;;10/11/2024;10/05/2026;Yes;Long;8143,5;8143,5;10/02/2011;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8143,5;;;;;;;;;;;;;No;;4,629;0,95;11/02/2025;EURIBOR_SWAP;12M;2;12,5;11/02/2025;12M;;2M;0,95;UG;HIPOTECARIOS FINANCIACION EMPRESAS;Banca Comercial;VAR;EUR;050;210;113200;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F09;Seniors 2;65;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1026284_210324640506950085;;12/12/2024;1M;;;;12/11/2024;12/02/2030;Yes;Long;16205,98;16205,98;12/02/2018;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;16205,98;;;;;;;;;;;;;No;;5,609;2;13/03/2025;EURIBOR_SWAP;12M;0;;13/03/2025;12M;;2M;2;UG;PERSONALES GTIA HIP COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;412;112024;A;04.02.05.04.00 Prestamos personales;33552000009;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02030000;;F07;Adultos 3;34;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026285_210370330500041159;;23/12/2024;1M;;;;23/11/2024;23/03/2034;Yes;Long;41130,46;41130,46;23/03/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;41130,46;;;;;;;;;;;;;No;;3,7740000000000005;0;24/01/2025;FO2;12M;0;;24/01/2025;12M;;;0;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;051;164;112026;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-01;Sensible;02010100;;F07;Adultos 3;41;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026287_210332580500118895;;01/12/2024;1M;;;;01/11/2024;01/07/2047;Yes;Long;210367,62;210367,62;01/08/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;210367,62;;;;;;;;;;;;;No;;1,8499999999999999;1,5;02/08/2026;EURIBOR_SWAP;12M;0;;02/08/2026;12M;;2M;1,5;UG;HIPOTECARIOS COMPRADOR DIRECTO MIXTA;Banca Comercial;VAR;EUR;050;450;112062;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2026-08;Sensible;02010100;;F05;Adultos 2A;38;ADULTOS_A;AMORTIZED_COST;;;FIJO;FLOOR;NO;;;;
contract;1026288_210340370500043316;;11/12/2024;1M;;;;11/11/2024;11/12/2027;Yes;Long;12413,07;12413,07;11/12/2007;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;12413,07;;;;;;;;;;;;;No;;4,503;0,8;12/06/2025;EURIBOR_SWAP;12M;0;;12/06/2025;12M;;2M;0,8;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F06;Adultos 2B;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026293_210370050500354573;;18/12/2024;1M;;;;18/11/2024;18/11/2034;Yes;Long;35651,31;35651,31;18/11/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;35651,31;;;;;;;;;;;;;No;;3,7740000000000005;0;19/01/2025;FO2;12M;0;;19/01/2025;1M;;;0;UG;PERSONALES GTIA HIP SUBROGACIONES;Banca Comercial;VAR;EUR;051;984;112027;A;04.02.05.04.00 Prestamos personales;33552000009;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-01;Sensible;02030000;;F09;Seniors 2;71;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026298_210374970500005517;;28/12/2024;1M;;;;28/11/2024;28/03/2035;Yes;Long;41461,4;41461,4;28/03/2014;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;41461,4;;;;;;;;;;;;;No;;5,926;2,4;29/03/2025;EURIBOR_SWAP;12M;0;;29/03/2025;6M;;2M;2,4;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F07;Adultos 3;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026302_210355800500086441;;27/12/2024;1M;;;;27/11/2024;27/03/2028;Yes;Long;17495,1;17495,1;27/03/2018;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17495,1;;;;;;;;;;;;;No;;4,175;0,5;28/03/2025;EURIBOR_SWAP;12M;0,5;;28/03/2025;12M;;;0,5;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;VAR;EUR;050;609;111029;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;S;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02030000;;F04;Adultos 1B;55;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026313_210306280500035995;;20/12/2024;1M;;;;20/11/2024;20/08/2048;Yes;Long;61355,69;61355,69;20/01/2013;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;61355,69;;;;;;;;;;;;;No;;4,7;1,05;21/08/2025;EURIBOR_SWAP;12M;0;;21/08/2025;12M;;2M;1,05;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;430;112019;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F07;Adultos 3;37;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026346_210374480500009265;;30/11/2024;1M;;;;30/10/2024;30/10/2042;Yes;Long;97025,34;97025,34;30/10/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;97025,34;;;;;;;;;;;;;No;;3,916;0,75;31/10/2025;EURIBOR_SWAP;12M;0;;31/10/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010200;;F03;Adultos 1A;39;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026419_210377940500005367;;27/12/2024;1M;;;;27/11/2024;27/08/2034;Yes;Long;19910,58;19910,58;27/08/2004;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19910,58;;;;;;;;;;;;;No;;4,65;1;28/08/2025;EURIBOR_SWAP;12M;0;;28/08/2025;12M;;2M;1;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1026450_210348050503135392;;29/12/2024;1M;;;;29/11/2024;29/03/2035;Yes;Long;118904,64;118904,64;29/03/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;118904,64;;;;;;;;;;;;;No;;3,666;0,5;30/03/2025;EURIBOR_SWAP;12M;2,9000000000000004;12,5;30/03/2025;6M;;2M;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F06;Adultos 2B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1026455_210378430500380452;;23/12/2024;1M;;;;23/11/2024;23/09/2039;Yes;Long;115877,88;115877,88;23/06/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;115877,88;;;;;;;;;;;;;No;;4,453;0,75;24/06/2025;EURIBOR_SWAP;12M;0;10;24/06/2025;12M;;2M;0,75;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F09;Seniors 2;68;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1026460_210326510506568659;;28/12/2024;1M;;;;28/11/2024;28/12/2027;Yes;Long;7723,7;7723,7;28/12/2012;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7723,7;;;;;;;;;;;;;No;;8,16;4;29/12/2024;EURIBOR_SWAP;12M;5,8500000000000005;;29/12/2024;12M;;2M;4;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F07;Adultos 3;58;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;102646_210372190500025084;;17/12/2024;1M;;;;17/11/2024;17/01/2048;Yes;Long;219769,47;219769,47;17/01/2018;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;219769,47;;;;;;;;;;;;;No;;4,52;0,84;18/01/2025;EURIBOR_SWAP;12M;0;;18/01/2025;6M;;2M;0,84;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010200;;F03;Adultos 1A;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
